1;0.4412;2.74;4;4;6
2;0.9301;2.885;7;7;7
3;1.526;3.29;7;7;7
4;2.0102;3.64;7;7;7
5;2.5646;3.86;10;10;10
6;2.4483;3.745;11;11;11
7;2.6069;3.655;10;11;11
8;2.3167;3.79;9;11;11
9;2.3031;3.9;10;11;11
10;2.2561;3.96;12;12;26
11;2.0645;3.675;10;12;26
12;2.0201;3.745;11;12;26
13;2.0477;3.885;11;12;26
14;2.4304;3.685;12;12;26
15;2.2926;3.87;10;12;26
16;2.2448;3.915;10;12;26
17;1.7264;3.765;10;12;26
18;2.1689;3.65;10;12;26
19;2.3881;3.665;10;12;26
20;1.859;3.935;10;12;26
21;1.9214;3.785;10;12;26
22;2.1345;4.01;11;12;26
23;2.092;3.8;11;12;26
24;1.8009;3.5;11;12;26
25;1.9322;3.7;10;12;26
26;1.9821;3.725;11;12;26
27;1.9763;3.785;10;12;26
28;2.1919;3.62;12;12;26
29;2.3431;3.795;10;12;26
30;1.9665;3.79;11;12;26
31;1.8194;3.515;11;12;26
32;2.1592;3.825;11;12;26
33;2.1852;3.89;11;12;26
34;1.7834;4.11;12;12;26
35;1.9165;3.645;12;12;26
36;2.1328;3.79;12;12;26
37;2.2597;3.795;11;12;26
38;1.9239;3.995;10;12;26
39;1.8238;3.745;12;12;26
40;2.2969;3.84;10;12;26
41;1.9988;3.755;12;12;26
42;1.7643;3.75;11;12;26
43;1.8552;3.61;12;12;26
44;2.055;3.805;11;12;26
45;2.0744;3.615;11;12;26
46;1.9594;3.73;12;12;26
47;1.9158;3.705;10;12;26
48;2.1712;3.73;10;12;26
49;2.0455;3.84;10;12;26
50;1.7776;3.415;12;12;26
51;1.7748;3.53;10;12;26
52;2.1362;3.72;11;12;26
53;2.0018;3.56;10;12;26
54;2.086;3.73;10;12;26
55;1.9785;3.875;12;12;26
56;1.8695;3.745;10;12;26
57;2.1418;3.705;10;12;26
58;1.7208;3.61;12;12;26
59;1.8823;3.645;12;12;26
60;1.8671;3.72;10;12;26
61;1.7594;3.62;10;12;26
62;1.9194;3.53;12;12;26
63;1.4317;3.53;10;12;26
64;1.8745;3.795;11;12;26
65;1.6561;3.48;10;12;26
66;1.6145;3.67;12;12;26
67;1.6142;3.485;11;12;26
68;1.8796;3.875;11;12;26
69;1.8831;3.71;11;12;26
70;1.7761;3.66;11;12;26
71;1.8574;3.73;11;12;26
72;1.7251;3.9;11;12;26
73;1.9435;3.815;11;12;26
74;1.8097;3.845;11;12;26
75;1.9237;3.875;11;12;26
76;1.9574;3.955;11;12;26
77;2.2101;3.785;12;12;26
78;1.7965;3.73;12;12;26
79;1.9777;3.885;12;12;26
80;1.9315;3.865;12;12;26
81;2.0852;3.84;12;12;26
82;1.9648;4.0;11;12;26
83;1.786;3.7;11;12;26
84;1.8235;3.89;11;12;26
85;1.4295;3.515;11;12;26
86;1.7347;3.81;13;13;26
87;1.7689;3.765;11;13;26
88;1.5991;3.695;11;13;26
89;2.0688;3.81;11;13;26
90;2.0033;3.875;11;13;26
91;1.6738;3.83;12;13;26
92;2.1958;3.895;11;13;26
93;1.5846;3.705;12;13;26
94;1.6881;3.54;11;13;26
95;1.9541;3.95;12;13;26
96;1.7255;3.575;11;13;26
97;1.8189;3.83;11;13;26
98;1.7447;3.875;11;13;26
99;1.8272;3.825;10;13;26
100;1.7102;3.98;10;13;26
101;1.9612;3.7;12;13;26
102;2.2039;3.89;12;13;26
103;1.6078;3.75;12;13;26
104;1.7502;3.89;12;13;26
105;2.1359;3.67;12;13;26
106;1.5894;3.65;12;13;26
107;1.8702;3.84;12;13;26
108;1.6155;3.7;12;13;26
109;1.7306;3.665;12;13;26
110;1.7277;3.805;12;13;26
111;1.938;3.815;12;13;26
112;2.0032;3.955;12;13;26
113;1.7264;3.88;12;13;26
114;1.5335;3.695;11;13;26
115;1.9235;3.725;10;13;26
116;1.9711;4.145;10;13;26
117;1.714;3.585;11;13;26
118;1.7309;3.955;11;13;26
119;1.8192;3.915;10;13;26
120;1.6852;3.705;12;13;26
121;1.5439;3.67;11;13;26
122;1.763;3.895;11;13;26
123;1.8154;3.9;12;13;26
124;1.7761;4.17;12;13;26
125;1.4845;3.8;12;13;26
126;1.5865;3.92;10;13;26
127;1.5547;3.65;10;13;26
128;1.6955;3.815;10;13;26
129;2.0767;4.015;10;13;26
130;1.5046;3.96;10;13;26
131;1.9577;3.97;12;13;26
132;1.5978;3.8;12;13;26
133;1.7775;3.81;12;13;26
134;2.1004;4.0;12;13;26
135;1.7471;3.785;12;13;26
136;1.3899;3.64;12;13;26
137;1.6428;3.765;12;13;26
138;1.7128;3.84;11;13;26
139;1.7762;3.71;11;13;26
140;1.7177;3.755;11;13;26
141;1.5933;3.635;12;13;26
142;1.7705;3.715;12;13;26
143;1.7499;3.915;11;13;26
144;1.7476;3.74;12;13;26
145;1.6885;3.74;12;13;26
146;1.7076;4.025;11;13;26
147;1.8979;3.875;11;13;26
148;1.3793;3.82;12;13;26
149;1.9073;4.11;11;13;26
150;1.536;3.875;11;13;26
151;1.8182;3.73;11;13;26
152;1.7122;3.77;11;13;26
153;1.5542;3.975;11;13;26
154;1.5117;3.8;11;13;26
155;1.612;3.83;11;13;26
156;1.7112;4.045;11;13;26
157;1.4831;3.65;11;13;26
158;1.5111;3.61;12;13;26
159;1.5645;3.65;11;13;26
160;1.9116;3.8;11;13;26
161;1.9515;4.27;11;13;26
162;1.8055;3.955;11;13;26
163;1.7173;3.785;12;13;26
164;1.7209;3.965;11;13;26
165;1.8224;3.79;11;13;26
166;1.7561;3.875;11;13;26
167;1.8132;3.77;11;13;26
168;1.73;3.93;12;13;26
169;1.853;4.065;11;13;26
170;1.5805;3.82;10;13;26
171;1.5814;3.84;10;13;26
172;1.4405;3.555;10;13;26
173;1.6359;3.78;10;13;26
174;1.6074;3.84;10;13;26
175;1.6665;3.78;11;13;26
176;1.8794;4.095;12;13;26
177;1.6893;3.91;10;13;26
178;1.6576;3.945;11;13;26
179;1.3294;3.66;11;13;26
180;1.8102;4.035;10;13;26
181;1.4712;3.76;10;13;26
182;1.6168;3.83;10;13;26
183;1.6817;3.86;10;13;26
184;1.8634;4.05;12;13;26
185;1.7937;3.895;10;13;26
186;1.5546;3.695;13;13;26
187;1.8672;4.07;12;13;26
188;1.7988;3.7;10;13;26
189;1.5634;3.85;10;13;26
190;1.6003;3.78;13;13;26
191;1.5416;3.615;11;13;26
192;1.425;3.8;10;13;26
193;1.5494;3.595;11;13;26
194;1.7663;3.975;10;13;26
195;1.6224;3.95;10;13;26
196;1.7144;3.885;10;13;26
197;1.8383;3.965;10;13;26
198;1.6001;3.99;12;13;26
199;1.968;3.995;10;13;26
200;1.5872;3.7;10;13;26
201;2.0076;3.93;12;13;26
202;1.5682;3.855;10;13;26
203;1.7327;3.875;10;13;26
204;1.8907;3.89;12;13;26
205;1.6048;3.67;10;13;26
206;1.8856;4.115;14;14;26
207;1.676;4.01;10;14;26
208;1.3581;3.695;11;14;26
209;1.5609;3.61;12;14;26
210;1.6149;3.77;10;14;26
211;1.7549;3.84;11;14;26
212;1.7325;3.86;11;14;26
213;1.9543;3.965;10;14;26
214;1.7965;4.205;12;14;26
215;1.961;3.895;11;14;26
216;1.6541;3.98;12;14;26
217;1.8001;3.975;12;14;26
218;1.5688;4.07;10;14;26
219;1.9017;4.035;11;14;26
220;1.7041;3.945;10;14;26
221;1.5841;3.695;12;14;26
222;1.6134;3.78;13;14;26
223;2.0915;4.04;12;14;26
224;1.751;3.91;12;14;26
225;1.8608;4.0;11;14;26
226;1.7459;4.05;10;14;26
227;1.6072;3.885;11;14;26
228;1.7982;4.025;10;14;26
229;1.7413;3.94;12;14;26
230;1.7201;3.82;10;14;26
231;1.9282;3.96;10;14;26
232;1.8389;3.985;11;14;26
233;1.6968;4.015;11;14;26
234;1.8121;4.01;13;14;26
235;1.8238;3.97;11;14;26
236;1.4773;3.68;10;14;26
237;1.923;3.87;11;14;26
238;1.9074;3.97;12;14;26
239;1.7583;3.715;12;14;26
240;1.71;3.78;10;14;26
241;1.7218;3.865;12;14;26
242;1.6882;3.835;14;14;26
243;1.781;4.01;12;14;26
244;2.0018;4.155;12;14;26
245;1.7846;3.965;12;14;26
246;2.0772;4.13;12;14;26
247;1.628;3.635;11;14;26
248;1.742;3.83;12;14;26
249;1.5949;3.73;15;15;26
250;1.7596;3.97;11;15;26
251;1.8748;4.1;12;15;26
252;1.8671;3.935;13;15;26
253;1.6695;3.88;10;15;26
254;1.6678;3.725;12;15;26
255;1.999;3.94;13;15;26
256;1.6232;3.9;11;15;26
257;1.5297;3.85;11;15;26
258;1.7245;3.925;11;15;26
259;1.6918;3.73;11;15;26
260;1.9217;4.1;10;15;26
261;1.5605;3.76;11;15;26
262;1.6316;3.86;11;15;26
263;1.8835;4.09;10;15;26
264;1.8406;3.755;11;15;26
265;1.5273;3.79;10;15;26
266;1.7235;3.705;11;15;26
267;1.7194;3.92;12;15;26
268;2.064;4.225;11;15;26
269;1.761;3.99;10;15;26
270;1.6993;3.935;12;15;26
271;1.7821;4.05;12;15;26
272;2.0448;4.115;11;15;26
273;1.8968;3.95;10;15;26
274;1.7256;3.82;10;15;26
275;1.7745;4.135;11;15;26
276;1.731;4.15;11;15;26
277;1.8633;4.01;11;15;26
278;1.9224;3.86;12;15;26
279;1.7564;3.75;12;15;26
280;1.779;4.19;11;15;26
281;1.8468;3.935;11;15;26
282;1.7811;3.675;12;15;26
283;1.854;3.935;10;15;26
284;1.8695;3.785;11;15;26
285;1.6653;4.06;10;15;26
286;1.6559;3.995;10;15;26
287;1.7492;4.01;12;15;26
288;1.8747;4.075;14;15;26
289;1.7066;3.935;12;15;26
290;1.7797;4.025;12;15;26
291;1.6996;3.665;10;15;26
292;1.7137;3.915;12;15;26
293;1.97;4.085;12;15;26
294;1.8471;3.855;12;15;26
295;1.5277;3.805;12;15;26
296;1.6973;3.895;10;15;26
297;1.7221;4.045;11;15;26
298;1.8521;3.805;12;15;26
299;1.8977;4.005;12;15;26
300;1.6861;3.805;10;15;26
301;1.6496;4.005;12;15;26
302;1.9211;3.985;12;15;26
303;1.8955;4.3;12;15;26
304;1.6536;3.935;11;15;26
305;1.5965;3.955;11;15;26
306;1.7422;3.93;11;15;26
307;1.7444;3.86;11;15;26
308;1.5761;3.87;11;15;26
309;1.618;4.12;12;15;26
310;1.7716;4.06;11;15;26
311;1.8741;3.8;11;15;26
312;1.8983;3.91;13;15;26
313;1.3763;3.56;13;15;26
314;1.713;3.985;13;15;26
315;1.736;3.985;13;15;26
316;1.8665;3.855;12;15;26
317;1.7001;4.005;11;15;26
318;1.8059;4.065;12;15;26
319;1.9616;3.975;12;15;26
320;1.6275;3.85;12;15;26
321;1.3867;3.47;11;15;26
322;1.7321;3.825;11;15;26
323;1.5507;3.9;11;15;26
324;1.4875;3.74;12;15;26
325;1.6385;3.825;11;15;26
326;1.8386;3.905;11;15;26
327;1.8709;4.025;11;15;26
328;1.5483;3.765;11;15;26
329;1.8507;3.915;11;15;26
330;3.665714285714286;4.037383177570093;11;15;26
331;1.7461016949152541;4.251572327044025;11;15;26
332;1.5256;4.03;10;15;26
333;1.8314;4.075;10;15;26
334;1.4323;3.965;13;15;26
335;1.6798;4.165;10;15;26
336;1.8301;3.925;10;15;26
337;1.6592;3.865;8;15;26
338;1.5107;3.89;8;15;26
339;1.8248;4.13;8;15;26
340;1.5307;3.595;9;15;26
341;1.696;3.86;11;15;26
342;1.5754;3.73;11;15;26
343;1.6492;3.86;9;15;26
344;1.7104;3.885;10;15;26
345;1.8077;3.875;10;15;26
346;1.48;3.715;10;15;26
347;1.5509;3.925;10;15;26
348;1.2335;3.825;10;15;26
349;1.3654;3.825;11;15;26
350;1.6043;3.89;11;15;26
351;1.2738;4.05;11;15;26
352;1.88;4.035;11;15;26
353;1.2902;4.075;11;15;26
354;1.4596;4.01;11;15;26
355;1.5428;3.765;11;15;26
356;1.6783;3.985;10;15;26
357;1.2844;3.815;10;15;26
358;1.4927;3.57;11;15;26
359;1.3552;4.01;11;15;26
360;1.5566;3.875;11;15;26
361;1.6117;4.025;10;15;26
362;1.6563;3.88;11;15;26
363;1.6247;3.87;11;15;26
364;1.3764;3.805;11;15;26
365;1.4592;3.57;11;15;26
366;1.3373;3.805;10;15;26
367;1.4051;3.79;10;15;26
368;1.4842;3.745;11;15;26
369;1.4486;3.785;10;15;26
370;1.4856;3.75;10;15;26
371;1.3758;3.545;10;15;26
372;1.6204;3.995;11;15;26
373;1.2432;3.73;10;15;26
374;1.341;3.74;10;15;26
375;1.4117;3.525;11;15;26
376;1.3635;3.765;11;15;26
377;1.3666;3.395;10;15;26
378;1.2374;3.655;10;15;26
379;1.4577;3.65;10;15;26
380;1.614;3.82;12;15;26
381;1.6182;3.77;10;15;26
382;1.7258;4.055;10;15;26
383;1.3143;3.905;10;15;26
384;1.5229;3.82;10;15;26
385;1.5831;3.75;11;15;26
386;1.3764;3.605;11;15;26
387;1.4496;3.785;11;15;26
388;1.7059;3.93;11;15;26
389;1.6181;3.755;10;15;26
390;1.476;3.63;10;15;26
391;1.8901;3.79;10;15;26
392;1.2243;4.005;14;15;26
393;1.3985;3.69;11;15;26
394;1.4289;3.8;10;15;26
395;1.3155;3.835;10;15;26
396;1.3774;3.725;10;15;26
397;1.3238;3.64;10;15;26
398;1.5006;3.935;10;15;26
399;1.1905;3.73;11;15;26
400;1.4678;4.105;10;15;26
